year,month,day,hour,func_day,holiday,°C,°C_dew,humidity,wind_speed,visibility,solar_rad,rainfall,snowfall,season,rented_bike
2018,3,6,11,1,0,6.3,-6.0,41,1.3,1519,2.12,0.0,0.0,Spring,475
2018,3,6,12,1,0,8.5,-6.4,34,1.9,1876,2.55,0.0,0.0,Spring,504
2018,3,6,13,1,0,9.3,-8.7,27,2.2,1816,2.65,0.0,0.0,Spring,528
2018,3,6,14,1,0,9.2,-8.8,27,2.9,1880,2.32,0.0,0.0,Spring,567
2018,3,6,15,1,0,10.1,-9.6,24,1.8,1839,2.12,0.0,0.0,Spring,616
2018,3,6,16,1,0,10.6,-8.1,26,1.9,1955,1.75,0.0,0.0,Spring,680
2018,3,6,17,1,0,10.2,-8.0,27,2.8,1826,1.22,0.0,0.0,Spring,883
2018,3,6,18,1,0,8.7,-8.8,28,3.2,2000,0.49,0.0,0.0,Spring,1246
2018,3,6,19,1,0,7.1,-9.3,30,2.7,2000,0.02,0.0,0.0,Spring,833
2018,3,6,20,1,0,6.1,-9.8,31,2.8,2000,0.0,0.0,0.0,Spring,666
2018,3,6,21,1,0,5.5,-9.5,33,3.2,1995,0.0,0.0,0.0,Spring,625
2018,3,6,22,1,0,4.5,-7.9,40,1.3,1871,0.0,0.0,0.0,Spring,514
2018,3,6,23,1,0,3.5,-7.6,44,0.9,1905,0.0,0.0,0.0,Spring,361
2018,3,7,0,1,0,2.8,-7.9,45,1.7,1493,0.0,0.0,0.0,Spring,289
2018,3,7,1,1,0,2.8,-7.6,46,2.0,1709,0.0,0.0,0.0,Spring,194
2018,3,7,2,1,0,2.6,-6.8,50,1.3,1962,0.0,0.0,0.0,Spring,134
2018,3,7,3,1,0,2.7,-5.4,55,1.5,1989,0.0,0.0,0.0,Spring,92
2018,3,7,4,1,0,2.6,-4.1,61,1.7,1998,0.0,0.0,0.0,Spring,49
2018,3,7,5,1,0,2.5,-3.8,63,1.3,1987,0.0,0.0,0.0,Spring,97
2018,3,7,6,1,0,2.4,-3.5,65,1.8,1989,0.0,0.0,0.0,Spring,232
2018,3,7,7,1,0,2.2,-3.7,65,1.9,2000,0.0,0.0,0.0,Spring,598
2018,3,7,8,1,0,2.6,-3.7,63,1.6,1857,0.14,0.0,0.0,Spring,1032
2018,3,7,9,1,0,3.8,-3.7,58,2.0,1785,0.49,0.0,0.0,Spring,566
2018,3,7,10,1,0,5.2,-3.8,52,1.5,1808,0.74,0.0,0.0,Spring,410
2018,3,7,11,1,0,8.0,-3.8,43,1.7,1909,1.74,0.0,0.0,Spring,441
2018,3,7,12,1,0,9.6,-3.7,39,1.8,1982,2.09,0.0,0.0,Spring,550
2018,3,7,13,1,0,9.9,-3.4,39,1.9,1911,1.61,0.0,0.0,Spring,509
2018,3,7,14,1,0,9.8,-3.8,38,0.9,1908,0.93,0.0,0.0,Spring,505
2018,3,7,15,1,0,10.2,-4.9,34,2.3,1919,1.19,0.0,0.0,Spring,620
2018,3,7,16,1,0,10.4,-4.0,36,3.2,1963,1.02,0.0,0.0,Spring,646
2018,3,7,17,1,0,10.4,-3.6,37,1.0,2000,0.67,0.0,0.0,Spring,849
2018,3,7,18,1,0,9.6,-2.7,42,2.0,2000,0.14,0.0,0.0,Spring,1365
2018,3,7,19,1,0,8.9,-2.7,44,2.3,2000,0.0,0.0,0.0,Spring,799
2018,3,7,20,1,0,8.5,-2.4,46,1.0,1977,0.0,0.0,0.0,Spring,587
2018,3,7,21,1,0,7.9,-0.3,56,1.4,1975,0.0,0.0,0.0,Spring,411
2018,3,7,22,1,0,7.2,0.0,60,1.4,1928,0.0,0.0,0.0,Spring,147
2018,3,7,23,1,0,6.0,2.6,79,2.0,918,0.0,0.0,0.0,Spring,48
2018,3,8,0,1,0,5.2,2.5,83,1.5,733,0.0,0.5,0.0,Spring,49
2018,3,8,1,1,0,4.7,2.5,86,0.7,717,0.0,0.0,0.0,Spring,23
2018,3,8,2,1,0,4.2,2.3,88,0.9,553,0.0,0.0,0.0,Spring,19
2018,3,8,3,1,0,3.8,2.3,90,0.8,448,0.0,2.0,0.0,Spring,12
2018,3,8,4,1,0,3.3,1.8,90,1.3,682,0.0,0.0,0.0,Spring,8
2018,3,8,5,1,0,3.1,1.6,90,1.2,974,0.0,0.0,0.0,Spring,17
2018,3,8,6,1,0,3.1,1.4,89,0.2,903,0.0,1.5,0.0,Spring,32
2018,3,8,7,1,0,3.0,1.5,90,0.7,578,0.0,0.0,0.0,Spring,64
2018,3,8,8,1,0,3.0,2.1,94,0.3,444,0.01,0.0,0.0,Spring,88
2018,3,8,9,1,0,3.4,1.9,90,1.5,386,0.21,0.5,0.0,Spring,100
2018,3,8,10,1,0,3.6,1.7,88,2.6,681,0.44,0.0,0.0,Spring,165
2018,3,8,11,1,0,4.5,1.6,82,2.0,1226,0.73,0.0,0.0,Spring,290
2018,3,8,12,1,0,5.6,0.9,72,3.0,1700,0.89,0.0,0.0,Spring,375
2018,3,8,13,1,0,6.7,0.5,65,3.2,1651,1.76,0.0,0.0,Spring,405
2018,3,8,14,1,0,7.7,0.8,62,2.4,1758,1.64,0.0,0.0,Spring,452
2018,3,8,15,1,0,9.2,0.1,53,3.3,1896,2.23,0.0,0.0,Spring,555
2018,3,8,16,1,0,9.5,1.1,56,3.1,994,1.1,0.0,0.0,Spring,594
2018,3,8,17,1,0,7.5,1.1,64,4.3,538,0.88,0.0,0.0,Spring,757
2018,3,8,18,1,0,5.9,0.4,68,3.4,543,0.38,0.0,0.0,Spring,1091
2018,3,8,19,1,0,4.5,-0.1,72,2.7,529,0.03,0.0,0.0,Spring,683
2018,3,8,20,1,0,3.3,-0.8,74,2.6,494,0.0,0.0,0.0,Spring,586
2018,3,8,21,1,0,3.1,-1.0,74,3.2,465,0.0,0.0,0.0,Spring,533
2018,3,8,22,1,0,2.8,-1.3,74,2.1,469,0.0,0.0,0.0,Spring,498
2018,3,8,23,1,0,2.8,-1.5,73,1.8,468,0.0,0.0,0.0,Spring,315
2018,3,9,0,1,0,3.0,-1.5,72,2.3,473,0.0,0.0,0.0,Spring,272
2018,3,9,1,1,0,2.8,-1.5,73,2.6,413,0.0,0.0,0.0,Spring,228
2018,3,9,2,1,0,2.8,-1.3,74,1.2,415,0.0,0.0,0.0,Spring,155
2018,3,9,3,1,0,2.7,-1.2,75,0.7,417,0.0,0.0,0.0,Spring,105
2018,3,9,4,1,0,2.5,-1.3,76,1.0,403,0.0,0.0,0.0,Spring,66
2018,3,9,5,1,0,2.5,-1.3,76,0.7,544,0.0,0.0,0.0,Spring,88
2018,3,9,6,1,0,2.5,-2.2,71,1.1,1055,0.0,0.0,0.0,Spring,195
2018,3,9,7,1,0,1.6,-2.1,76,0.7,1024,0.0,0.0,0.0,Spring,574
2018,3,9,8,1,0,1.8,-3.6,67,0.7,1917,0.19,0.0,0.0,Spring,1041
2018,3,9,9,1,0,3.5,-3.5,60,1.3,1969,0.71,0.0,0.0,Spring,570
2018,3,9,10,1,0,4.8,-3.7,54,1.3,1921,0.78,0.0,0.0,Spring,361
2018,3,9,11,1,0,5.9,-3.4,51,0.7,1866,0.91,0.0,0.0,Spring,444
2018,3,9,12,1,0,6.8,-2.6,51,1.0,1617,1.13,0.0,0.0,Spring,510
2018,3,9,13,1,0,7.5,-3.9,44,2.0,1526,1.24,0.0,0.0,Spring,509
2018,3,9,14,1,0,8.0,-4.1,42,1.5,1690,1.24,0.0,0.0,Spring,542
2018,3,9,15,1,0,7.7,-1.8,51,2.9,670,0.94,0.0,0.0,Spring,611
2018,3,9,16,1,0,9.6,-4.0,38,1.7,1052,1.71,0.0,0.0,Spring,686
2018,3,9,17,1,0,8.9,-2.1,46,1.8,789,1.0,0.0,0.0,Spring,834
2018,3,9,18,1,0,7.0,-1.4,55,2.0,705,0.35,0.0,0.0,Spring,1231
2018,3,9,19,1,0,5.4,-1.7,60,3.9,990,0.02,0.0,0.0,Spring,718
2018,3,9,20,1,0,4.3,-1.2,67,1.1,1125,0.0,0.0,0.0,Spring,535
2018,3,9,21,1,0,3.5,-1.6,69,1.4,1177,0.0,0.0,0.0,Spring,537
2018,3,9,22,1,0,2.9,-2.2,69,1.2,1179,0.0,0.0,0.0,Spring,521
2018,3,9,23,1,0,2.5,-2.0,72,1.5,1071,0.0,0.0,0.0,Spring,309
2018,3,10,0,1,0,2.1,-2.0,74,1.4,970,0.0,0.0,0.0,Spring,328
2018,3,10,1,1,0,2.0,-1.9,75,1.0,658,0.0,0.0,0.0,Spring,305
2018,3,10,2,1,0,1.6,-1.6,79,0.9,685,0.0,0.0,0.0,Spring,241
2018,3,10,3,1,0,1.3,-1.7,80,0.6,705,0.0,0.0,0.0,Spring,139
2018,3,10,4,1,0,0.9,-1.9,81,0.6,620,0.0,0.0,0.0,Spring,91
2018,3,10,5,1,0,0.8,-2.2,80,0.3,565,0.0,0.0,0.0,Spring,79
2018,3,10,6,1,0,1.1,-2.3,78,1.1,538,0.0,0.0,0.0,Spring,74
2018,3,10,7,1,0,0.9,-2.5,78,1.1,535,0.0,0.0,0.0,Spring,208
2018,3,10,8,1,0,1.5,-2.8,73,1.2,466,0.11,0.0,0.0,Spring,340
2018,3,10,9,1,0,2.7,-2.0,71,1.3,418,0.3,0.0,0.0,Spring,381
2018,3,10,10,1,0,3.5,-2.4,65,2.4,539,0.87,0.0,0.0,Spring,416
2018,3,10,11,1,0,5.7,-1.9,58,2.3,700,2.08,0.0,0.0,Spring,497
2018,3,10,12,1,0,7.1,-2.6,50,2.2,909,2.47,0.0,0.0,Spring,650
2018,3,10,13,1,0,8.2,-3.9,42,3.1,1261,2.66,0.0,0.0,Spring,757
2018,3,10,14,1,0,9.2,-4.4,38,2.6,1377,2.53,0.0,0.0,Spring,906
2018,3,10,15,1,0,8.1,-6.1,36,4.7,1964,2.23,0.0,0.0,Spring,931
2018,3,10,16,1,0,8.3,-5.5,37,3.8,1867,1.73,0.0,0.0,Spring,972
2018,3,10,17,1,0,7.7,-3.2,46,2.8,1635,1.05,0.0,0.0,Spring,829
2018,3,10,18,1,0,6.2,-0.7,61,3.2,1411,0.4,0.0,0.0,Spring,664
2018,3,10,19,1,0,5.3,-0.3,67,2.6,1314,0.02,0.0,0.0,Spring,573
2018,3,10,20,1,0,5.2,0.0,69,1.8,1196,0.0,0.0,0.0,Spring,447
2018,3,10,21,1,0,5.0,0.5,73,2.2,1173,0.0,0.0,0.0,Spring,470
2018,3,10,22,1,0,5.0,0.9,75,2.2,1084,0.0,0.0,0.0,Spring,421
2018,3,10,23,1,0,5.1,1.0,75,1.4,950,0.0,0.0,0.0,Spring,345
2018,3,11,0,1,0,5.1,1.3,77,1.9,718,0.0,0.0,0.0,Spring,376
2018,3,11,1,1,0,4.8,1.6,80,1.3,583,0.0,0.0,0.0,Spring,222
2018,3,11,2,1,0,4.7,1.1,78,1.5,466,0.0,0.0,0.0,Spring,171
2018,3,11,3,1,0,4.4,1.2,80,1.6,393,0.0,0.0,0.0,Spring,115
2018,3,11,4,1,0,4.2,1.2,81,1.3,333,0.0,0.0,0.0,Spring,80
2018,3,11,5,1,0,3.9,1.6,85,1.6,264,0.0,0.0,0.0,Spring,45
2018,3,11,6,1,0,3.4,1.1,85,1.5,234,0.0,0.0,0.0,Spring,63
2018,3,11,7,1,0,2.9,0.4,84,1.9,241,0.0,0.0,0.0,Spring,119
2018,3,11,8,1,0,2.8,0.0,82,1.2,240,0.19,0.0,0.0,Spring,212
2018,3,11,9,1,0,3.9,0.2,77,2.0,263,0.65,0.0,0.0,Spring,289
2018,3,11,10,1,0,5.9,0.6,69,2.6,330,1.43,0.0,0.0,Spring,394
2018,3,11,11,1,0,7.6,-1.1,54,1.6,430,2.06,0.0,0.0,Spring,425
2018,3,11,12,1,0,9.2,-3.7,40,2.6,592,2.47,0.0,0.0,Spring,666
2018,3,11,13,1,0,10.3,-6.1,31,2.1,885,2.67,0.0,0.0,Spring,843
2018,3,11,14,1,0,11.6,-10.6,20,2.7,1647,2.69,0.0,0.0,Spring,1154
2018,3,11,15,1,0,11.9,-7.0,26,2.8,1338,2.34,0.0,0.0,Spring,1294
2018,3,11,16,1,0,11.9,-7.5,25,2.7,1424,1.83,0.0,0.0,Spring,1205
2018,3,11,17,1,0,11.1,-8.2,25,2.0,1765,1.19,0.0,0.0,Spring,1028
2018,3,11,18,1,0,9.4,-11.2,22,2.9,1995,0.55,0.0,0.0,Spring,776
2018,3,11,19,1,0,7.8,-9.6,28,1.9,1982,0.04,0.0,0.0,Spring,596
2018,3,11,20,1,0,6.7,-8.8,32,1.9,1722,0.0,0.0,0.0,Spring,530
2018,3,11,21,1,0,5.7,-8.9,34,1.0,1520,0.0,0.0,0.0,Spring,533
2018,3,11,22,1,0,5.3,-10.5,31,2.3,1842,0.0,0.0,0.0,Spring,419
2018,3,11,23,1,0,4.2,-10.3,34,1.7,1476,0.0,0.0,0.0,Spring,288
2018,3,12,0,1,0,3.5,-7.0,46,1.1,1040,0.0,0.0,0.0,Spring,222
2018,3,12,1,1,0,2.9,-6.2,51,0.8,1119,0.0,0.0,0.0,Spring,163
2018,3,12,2,1,0,2.7,-7.7,46,0.4,1363,0.0,0.0,0.0,Spring,95
2018,3,12,3,1,0,2.3,-7.6,48,0.8,1448,0.0,0.0,0.0,Spring,60
2018,3,12,4,1,0,2.8,-6.1,52,0.6,1249,0.0,0.0,0.0,Spring,47
2018,3,12,5,1,0,3.3,-5.3,53,0.4,1208,0.0,0.0,0.0,Spring,106
2018,3,12,6,1,0,2.8,-4.8,57,0.7,920,0.0,0.0,0.0,Spring,261
2018,3,12,7,1,0,3.0,-5.6,53,0.5,1094,0.0,0.0,0.0,Spring,662
2018,3,12,8,1,0,3.8,-6.5,47,0.8,1229,0.06,0.0,0.0,Spring,1066
2018,3,12,9,1,0,4.8,-6.7,43,1.0,1200,0.18,0.0,0.0,Spring,604
2018,3,12,10,1,0,6.6,-6.0,40,1.0,1061,0.65,0.0,0.0,Spring,406
2018,3,12,11,1,0,9.2,-6.2,33,1.1,892,1.54,0.0,0.0,Spring,463
2018,3,12,12,1,0,11.7,-4.4,32,1.6,690,1.99,0.0,0.0,Spring,581
2018,3,12,13,1,0,13.6,-1.9,34,1.8,458,2.23,0.0,0.0,Spring,588
2018,3,12,14,1,0,14.9,-0.8,34,2.8,403,2.22,0.0,0.0,Spring,603
2018,3,12,15,1,0,15.3,-1.3,32,2.9,458,2.02,0.0,0.0,Spring,694
2018,3,12,16,1,0,14.5,-1.2,34,3.1,471,1.59,0.0,0.0,Spring,752
2018,3,12,17,1,0,13.7,-0.3,38,2.6,436,1.0,0.0,0.0,Spring,931
2018,3,12,18,1,0,12.2,0.0,43,2.8,463,0.41,0.0,0.0,Spring,1425
2018,3,12,19,1,0,10.6,-0.2,47,2.0,425,0.03,0.0,0.0,Spring,946
2018,3,12,20,1,0,9.4,-0.5,50,2.1,391,0.0,0.0,0.0,Spring,801
2018,3,12,21,1,0,8.7,-1.4,49,1.7,464,0.0,0.0,0.0,Spring,771
2018,3,12,22,1,0,7.8,-2.2,49,0.1,528,0.0,0.0,0.0,Spring,695
2018,3,12,23,1,0,6.8,-1.3,56,0.9,497,0.0,0.0,0.0,Spring,397
2018,3,13,0,1,0,6.4,-0.3,62,0.7,506,0.0,0.0,0.0,Spring,309
2018,3,13,1,1,0,5.9,-0.1,65,1.0,596,0.0,0.0,0.0,Spring,231
2018,3,13,2,1,0,5.4,-0.4,66,0.6,623,0.0,0.0,0.0,Spring,161
2018,3,13,3,1,0,5.5,-1.2,62,0.6,722,0.0,0.0,0.0,Spring,103
2018,3,13,4,1,0,6.2,-1.2,59,0.8,493,0.0,0.0,0.0,Spring,88
2018,3,13,5,1,0,6.8,-1.3,56,0.9,570,0.0,0.0,0.0,Spring,97
2018,3,13,6,1,0,7.0,-0.7,58,0.7,537,0.0,0.0,0.0,Spring,252
2018,3,13,7,1,0,7.2,-1.0,56,0.5,545,0.0,0.0,0.0,Spring,668
2018,3,13,8,1,0,8.0,-2.3,48,0.4,711,0.12,0.0,0.0,Spring,1215
2018,3,13,9,1,0,9.4,-2.2,44,0.3,743,0.33,0.0,0.0,Spring,616
2018,3,13,10,1,0,10.9,-2.1,40,0.5,714,0.55,0.0,0.0,Spring,428
2018,3,13,11,1,0,12.6,2.1,49,1.4,988,0.84,0.0,0.0,Spring,571
2018,3,13,12,1,0,15.5,4.2,47,3.3,1303,2.44,0.0,0.0,Spring,626
2018,3,13,13,1,0,17.1,4.0,42,3.2,1305,2.6,0.0,0.0,Spring,678
2018,3,13,14,1,0,18.3,5.4,43,2.2,1509,2.43,0.0,0.0,Spring,705
2018,3,13,15,1,0,18.6,7.0,47,3.3,1560,2.08,0.0,0.0,Spring,815
2018,3,13,16,1,0,17.6,7.8,53,3.7,1735,1.4,0.0,0.0,Spring,890
2018,3,13,17,1,0,16.9,9.5,62,3.1,1562,0.95,0.0,0.0,Spring,1085
2018,3,13,18,1,0,15.7,9.8,68,3.3,1473,0.39,0.0,0.0,Spring,1749
2018,3,13,19,1,0,14.1,10.1,77,2.0,1240,0.04,0.0,0.0,Spring,1224
2018,3,13,20,1,0,13.9,9.9,77,1.5,1010,0.0,0.0,0.0,Spring,986
2018,3,13,21,1,0,13.7,10.1,79,2.0,1035,0.0,0.0,0.0,Spring,982
2018,3,13,22,1,0,13.5,10.2,81,2.8,933,0.0,0.0,0.0,Spring,912
2018,3,13,23,1,0,13.4,10.1,81,2.6,958,0.0,0.0,0.0,Spring,572
2018,3,14,0,1,0,13.6,10.0,79,2.2,862,0.0,0.0,0.0,Spring,412
2018,3,14,1,1,0,13.7,8.9,73,2.2,1182,0.0,0.0,0.0,Spring,309
2018,3,14,2,1,0,13.8,8.4,70,1.3,1363,0.0,0.0,0.0,Spring,226
2018,3,14,3,1,0,14.0,7.9,67,2.3,1733,0.0,0.0,0.0,Spring,142
2018,3,14,4,1,0,14.0,8.6,70,1.5,1648,0.0,0.0,0.0,Spring,82
2018,3,14,5,1,0,14.1,8.4,69,1.3,1923,0.0,0.0,0.0,Spring,123
2018,3,14,6,1,0,14.1,8.4,69,1.6,1882,0.0,0.0,0.0,Spring,290
2018,3,14,7,1,0,14.1,8.4,69,1.1,1692,0.0,0.0,0.0,Spring,786
2018,3,14,8,1,0,14.2,8.1,67,0.9,1812,0.06,0.0,0.0,Spring,1371
2018,3,14,9,1,0,14.6,7.3,62,1.2,1768,0.19,0.0,0.0,Spring,761
2018,3,14,10,1,0,15.7,7.4,58,1.3,1980,0.69,0.0,0.0,Spring,552
2018,3,14,11,1,0,17.5,8.3,55,2.1,1892,1.35,0.0,0.0,Spring,643
2018,3,14,12,1,0,19.9,7.2,44,2.7,1874,2.22,0.0,0.0,Spring,813
2018,3,14,13,1,0,20.9,8.1,44,4.7,1795,2.66,0.0,0.0,Spring,789
2018,3,14,14,1,0,21.1,7.6,42,4.3,2000,2.49,0.0,0.0,Spring,878
2018,3,14,15,1,0,21.7,7.1,39,3.3,1979,2.09,0.0,0.0,Spring,1025
2018,3,14,16,1,0,21.7,7.8,41,3.2,2000,1.91,0.0,0.0,Spring,1049
2018,3,14,17,1,0,20.5,9.4,49,3.5,2000,1.18,0.0,0.0,Spring,1325
2018,3,14,18,1,0,19.2,9.3,53,2.4,2000,0.58,0.0,0.0,Spring,2100
2018,3,14,19,1,0,17.9,8.4,54,2.9,2000,0.04,0.0,0.0,Spring,1478
2018,3,14,20,1,0,17.2,9.3,60,2.5,1993,0.0,0.0,0.0,Spring,1275
2018,3,14,21,1,0,16.8,10.6,67,2.0,1775,0.0,0.0,0.0,Spring,1181
2018,3,14,22,1,0,16.2,10.9,71,2.0,1780,0.0,0.0,0.0,Spring,983
2018,3,14,23,1,0,16.1,10.4,69,1.8,1666,0.0,0.0,0.0,Spring,587
2018,3,15,0,1,0,16.0,10.3,69,2.4,1863,0.0,0.0,0.0,Spring,466
2018,3,15,1,1,0,16.3,10.3,68,2.1,1859,0.0,0.0,0.0,Spring,355
2018,3,15,2,1,0,16.5,10.5,68,1.3,1724,0.0,0.0,0.0,Spring,203
2018,3,15,3,1,0,16.5,10.7,69,2.4,1659,0.0,0.0,0.0,Spring,51
2018,3,15,4,1,0,15.1,12.7,86,2.1,877,0.0,0.0,0.0,Spring,9
2018,3,15,5,1,0,14.5,13.5,94,2.0,487,0.0,0.0,0.0,Spring,8
2018,3,15,6,1,0,14.4,13.7,96,0.7,453,0.0,8.0,0.0,Spring,10
2018,3,15,7,1,0,14.3,13.8,97,0.3,189,0.0,0.0,0.0,Spring,15
2018,3,15,8,1,0,14.1,13.6,97,1.1,342,0.0,0.0,0.0,Spring,39
2018,3,15,9,1,0,14.1,13.7,98,1.1,253,0.06,17.0,0.0,Spring,32
2018,3,15,10,1,0,14.2,13.8,98,1.2,299,0.14,0.0,0.0,Spring,27
2018,3,15,11,1,0,13.9,13.5,98,1.4,296,0.13,0.0,0.0,Spring,65
2018,3,15,12,1,0,13.3,12.8,97,2.9,771,0.19,2.0,0.0,Spring,204
2018,3,15,13,1,0,12.7,12.2,97,2.6,467,0.23,0.0,0.0,Spring,269
2018,3,15,14,1,0,12.1,11.6,97,2.0,177,0.2,0.0,0.0,Spring,289
2018,3,15,15,1,0,11.6,11.1,97,3.4,117,0.26,0.0,0.0,Spring,329
2018,3,15,16,1,0,10.7,10.3,98,1.2,196,0.14,0.0,0.0,Spring,214
2018,3,15,17,1,0,10.9,10.5,98,1.3,222,0.09,0.0,0.0,Spring,411
2018,3,15,18,1,0,10.4,10.0,98,2.5,116,0.03,0.0,0.0,Spring,676
2018,3,15,19,1,0,10.4,10.0,98,2.0,391,0.0,0.0,0.0,Spring,606
2018,3,15,20,1,0,10.5,10.0,97,1.8,372,0.0,0.0,0.0,Spring,533
2018,3,15,21,1,0,10.4,9.7,96,2.7,499,0.0,0.0,0.0,Spring,567
2018,3,15,22,1,0,9.8,8.2,90,3.7,493,0.0,0.0,0.0,Spring,506
2018,3,15,23,1,0,9.3,7.7,90,4.1,609,0.0,0.0,0.0,Spring,343
2018,3,16,0,1,0,8.4,6.1,86,2.2,2000,0.0,0.0,0.0,Spring,287
2018,3,16,1,1,0,7.2,4.4,83,2.1,2000,0.0,0.0,0.0,Spring,278
2018,3,16,2,1,0,6.7,1.9,72,2.1,2000,0.0,0.0,0.0,Spring,178
2018,3,16,3,1,0,6.1,0.4,67,2.6,2000,0.0,0.0,0.0,Spring,102
2018,3,16,4,1,0,5.7,-1.0,62,2.4,2000,0.0,0.0,0.0,Spring,85
2018,3,16,5,1,0,5.2,-1.9,60,2.0,2000,0.0,0.0,0.0,Spring,85
2018,3,16,6,1,0,4.4,-2.4,61,1.7,2000,0.0,0.0,0.0,Spring,222
2018,3,16,7,1,0,3.7,-3.5,59,2.9,2000,0.0,0.0,0.0,Spring,652
2018,3,16,8,1,0,3.8,-4.1,56,2.4,2000,0.32,0.0,0.0,Spring,1176
2018,3,16,9,1,0,5.2,-4.1,51,1.7,2000,1.08,0.0,0.0,Spring,683
2018,3,16,10,1,0,6.7,-4.1,46,2.2,1936,1.79,0.0,0.0,Spring,507
2018,3,16,11,1,0,8.2,-3.0,45,2.4,1992,2.38,0.0,0.0,Spring,557
2018,3,16,12,1,0,9.4,-3.5,40,2.6,1913,2.78,0.0,0.0,Spring,705
2018,3,16,13,1,0,10.4,-3.3,38,2.4,1959,2.99,0.0,0.0,Spring,715
2018,3,16,14,1,0,11.0,-3.5,36,1.8,1973,2.91,0.0,0.0,Spring,772
2018,3,16,15,1,0,11.9,-4.3,32,1.9,1976,2.62,0.0,0.0,Spring,923
2018,3,16,16,1,0,11.6,-4.9,31,1.4,1999,2.11,0.0,0.0,Spring,976
2018,3,16,17,1,0,11.2,-5.7,30,1.5,2000,1.44,0.0,0.0,Spring,1160
2018,3,16,18,1,0,10.0,-5.5,33,1.2,2000,0.68,0.0,0.0,Spring,1641
2018,3,16,19,1,0,8.1,-6.1,36,1.2,2000,0.06,0.0,0.0,Spring,974
2018,3,16,20,1,0,6.7,-5.6,41,1.0,2000,0.0,0.0,0.0,Spring,774
2018,3,16,21,1,0,5.8,-5.8,43,1.8,2000,0.0,0.0,0.0,Spring,710
2018,3,16,22,1,0,4.9,-5.7,46,0.8,2000,0.0,0.0,0.0,Spring,660
2018,3,16,23,1,0,4.2,-6.1,47,1.3,2000,0.0,0.0,0.0,Spring,455
2018,3,17,0,1,0,3.7,-6.3,48,1.6,2000,0.0,0.0,0.0,Spring,414
2018,3,17,1,1,0,3.0,-5.9,52,0.7,2000,0.0,0.0,0.0,Spring,366
2018,3,17,2,1,0,2.3,-5.5,56,0.6,2000,0.0,0.0,0.0,Spring,268
2018,3,17,3,1,0,1.8,-5.3,59,0.7,2000,0.0,0.0,0.0,Spring,157
2018,3,17,4,1,0,1.3,-5.4,61,0.7,2000,0.0,0.0,0.0,Spring,103
2018,3,17,5,1,0,1.0,-5.4,62,0.9,2000,0.0,0.0,0.0,Spring,60
2018,3,17,6,1,0,0.8,-5.4,63,1.0,2000,0.0,0.0,0.0,Spring,109
2018,3,17,7,1,0,0.5,-5.5,64,0.8,2000,0.01,0.0,0.0,Spring,193
2018,3,17,8,1,0,1.3,-6.2,57,1.0,1974,0.32,0.0,0.0,Spring,384
2018,3,17,9,1,0,3.4,-6.3,49,1.6,1950,1.03,0.0,0.0,Spring,520
2018,3,17,10,1,0,6.0,-5.6,43,1.0,1829,1.69,0.0,0.0,Spring,561
2018,3,17,11,1,0,8.0,-5.1,39,1.2,1783,2.26,0.0,0.0,Spring,742
2018,3,17,12,1,0,10.0,-3.6,38,1.5,1677,2.51,0.0,0.0,Spring,933
2018,3,17,13,1,0,10.9,-5.1,32,1.2,1772,2.22,0.0,0.0,Spring,1111
2018,3,17,14,1,0,12.1,-5.4,29,2.3,1734,2.26,0.0,0.0,Spring,1294
2018,3,17,15,1,0,13.2,-7.5,23,2.8,1696,2.52,0.0,0.0,Spring,1514
2018,3,17,16,1,0,13.7,-4.5,28,2.1,1499,1.88,0.0,0.0,Spring,1440
2018,3,17,17,1,0,12.1,-3.3,34,2.5,1240,0.81,0.0,0.0,Spring,1272
2018,3,17,18,1,0,10.6,-1.8,42,2.8,1307,0.31,0.0,0.0,Spring,934
2018,3,17,19,1,0,8.8,-1.3,49,3.2,1207,0.05,0.0,0.0,Spring,718
2018,3,17,20,1,0,7.9,-0.8,54,2.3,1005,0.0,0.0,0.0,Spring,688
2018,3,17,21,1,0,7.4,-1.3,54,2.0,1142,0.0,0.0,0.0,Spring,624
2018,3,17,22,1,0,7.0,-1.4,55,2.7,1041,0.0,0.0,0.0,Spring,562
2018,3,17,23,1,0,6.4,-1.0,59,1.1,961,0.0,0.0,0.0,Spring,422
2018,3,18,0,1,0,5.9,-2.2,56,1.1,1019,0.0,0.0,0.0,Spring,407
2018,3,18,1,1,0,5.7,-2.6,55,1.4,1043,0.0,0.0,0.0,Spring,309
2018,3,18,2,1,0,5.5,-2.5,56,1.2,1067,0.0,0.0,0.0,Spring,226
2018,3,18,3,1,0,5.5,-2.3,57,1.1,1079,0.0,0.0,0.0,Spring,174
2018,3,18,4,1,0,5.6,-2.7,55,0.4,1115,0.0,0.0,0.0,Spring,106
2018,3,18,5,1,0,5.6,-2.7,55,1.2,1008,0.0,0.0,0.0,Spring,67
2018,3,18,6,1,0,5.7,-2.9,54,1.7,1208,0.0,0.0,0.0,Spring,73
2018,3,18,7,1,0,5.5,-2.1,58,1.0,937,0.0,0.0,0.0,Spring,152
2018,3,18,8,1,0,5.9,-1.7,58,1.8,861,0.11,0.0,0.0,Spring,293
2018,3,18,9,1,0,6.3,-2.5,53,0.5,849,0.34,0.0,0.0,Spring,398
2018,3,18,10,1,0,7.2,-1.7,53,1.6,709,0.45,0.0,0.0,Spring,460
